recovery_id,failure_id,run_id,recovery_attempt_number,recovery_attempted,recovery_strategy,recovery_trigger,recovery_steps,recovery_success,recovery_latency_ms,recovery_token_cost,final_outcome
run_001461_f02_r01,run_001461_f02,run_001461,0,False,,,0,False,0,0,failed
run_001463_f01_r01,run_001463_f01,run_001463,1,True,alternative_tool,step_status=error at run_001463_s002,1,True,4964,560,success
run_001465_f01_r01,run_001465_f01,run_001465,0,False,,,0,False,0,0,failed
run_001466_f01_r01,run_001466_f01,run_001466,1,True,retry,step_status=error at run_001466_s002,2,False,3630,806,partial_success
run_001466_f02_r01,run_001466_f02,run_001466,0,False,,,0,False,0,0,failed
run_001467_f01_r01,run_001467_f01,run_001467,1,True,alternative_tool,step_status=error at run_001467_s005,1,True,2522,112,success
run_001467_f02_r01,run_001467_f02,run_001467,1,True,retry,step_status=error at run_001467_s009,2,False,14148,570,partial_success
run_001467_f02_r02,run_001467_f02,run_001467,2,True,change_execution_strategy,prior recovery attempt 1 failed,2,False,5598,798,partial_success
run_001468_f01_r01,run_001468_f01,run_001468,1,True,alternative_tool,step_status=error at run_001468_s002,3,True,5784,1227,success
run_001468_f02_r01,run_001468_f02,run_001468,0,False,,,0,False,0,0,failed
run_001468_f03_r01,run_001468_f03,run_001468,1,True,retry,step_status=error at run_001468_s005,2,True,15938,376,success
run_001468_f04_r01,run_001468_f04,run_001468,1,True,alternative_tool,step_status=error at run_001468_s010,1,False,5490,239,partial_success
run_001468_f04_r02,run_001468_f04,run_001468,2,True,retry,prior recovery attempt 1 failed,1,True,1375,447,success
run_001471_f01_r01,run_001471_f01,run_001471,1,True,rollback,step_status=error at run_001471_s004,3,False,9963,1482,partial_success
run_001472_f01_r01,run_001472_f01,run_001472,1,True,rollback,step_status=error at run_001472_s007,1,True,4709,90,success
run_001472_f02_r01,run_001472_f02,run_001472,1,True,alternative_tool,step_status=error at run_001472_s008,2,False,1182,710,partial_success
run_001472_f02_r02,run_001472_f02,run_001472,2,True,retry,prior recovery attempt 1 failed,3,True,7350,711,success
run_001472_f03_r01,run_001472_f03,run_001472,1,True,rollback,step_status=error at run_001472_s011,3,False,4131,1509,partial_success
run_001472_f04_r01,run_001472_f04,run_001472,1,True,rollback,step_status=error at run_001472_s013,2,False,4250,340,partial_success
run_001472_f04_r02,run_001472_f04,run_001472,2,True,verify_result,prior recovery attempt 1 failed,3,False,12513,498,partial_success
run_001473_f01_r01,run_001473_f01,run_001473,0,False,,,0,False,0,0,failed
run_001476_f01_r01,run_001476_f01,run_001476,1,True,replan,step_status=error at run_001476_s001,3,False,7845,1023,partial_success
run_001476_f01_r02,run_001476_f01,run_001476,2,True,replan,prior recovery attempt 1 failed,1,False,2131,193,partial_success
run_001476_f02_r01,run_001476_f02,run_001476,1,True,verify_result,step_status=error at run_001476_s013r,3,True,2142,687,success
run_001476_f03_r01,run_001476_f03,run_001476,0,False,,,0,False,0,0,failed
run_001476_f04_r01,run_001476_f04,run_001476,1,True,reformulate_query,step_status=error at run_001476_s002,1,True,2715,492,success
run_001478_f01_r01,run_001478_f01,run_001478,1,True,reformulate_query,step_status=error at run_001478_s006,2,True,9614,930,success
run_001479_f01_r01,run_001479_f01,run_001479,1,True,use_additional_evidence,step_status=error at run_001479_s003,3,False,1233,390,partial_success
run_001480_f01_r01,run_001480_f01,run_001480,0,False,,,0,False,0,0,failed
run_001480_f02_r01,run_001480_f02,run_001480,1,True,replan,step_status=error at run_001480_s006,2,True,4632,376,success
run_001480_f03_r01,run_001480_f03,run_001480,1,True,ask_for_clarification,step_status=error at run_001480_s010,3,False,3720,180,failed
run_001480_f04_r01,run_001480_f04,run_001480,1,True,replan,step_status=error at run_001480_s022r,3,False,11274,744,partial_success
run_001480_f04_r02,run_001480_f04,run_001480,2,True,verify_result,prior recovery attempt 1 failed,2,False,2420,1046,partial_success
run_001482_f01_r01,run_001482_f01,run_001482,1,True,rollback,step_status=error at run_001482_s005,2,True,6412,450,success
run_001482_f02_r01,run_001482_f02,run_001482,1,True,verify_result,step_status=error at run_001482_s008,2,True,7458,730,success
run_001482_f03_r01,run_001482_f03,run_001482,1,True,replan,step_status=error at run_001482_s016r,3,True,2109,153,success
run_001483_f01_r01,run_001483_f01,run_001483,1,True,rollback,step_status=error at run_001483_s008,1,True,7068,571,success
run_001483_f02_r01,run_001483_f02,run_001483,1,True,retry,step_status=error at run_001483_s009,3,False,7692,723,partial_success
run_001483_f02_r02,run_001483_f02,run_001483,2,True,retry,prior recovery attempt 1 failed,2,False,4792,976,partial_success
run_001486_f01_r01,run_001486_f01,run_001486,1,True,retry,step_status=error at run_001486_s007,3,True,11523,579,success
run_001489_f01_r01,run_001489_f01,run_001489,1,True,change_execution_strategy,step_status=error at run_001489_s001,2,True,2918,944,success
run_001489_f02_r01,run_001489_f02,run_001489,0,False,,,0,False,0,0,failed
run_001490_f01_r01,run_001490_f01,run_001490,0,False,,,0,False,0,0,failed
run_001491_f01_r01,run_001491_f01,run_001491,1,True,replan,step_status=error at run_001491_s009,2,False,8250,862,partial_success
run_001491_f02_r01,run_001491_f02,run_001491,1,True,replan,step_status=error at run_001491_s018r,3,True,12753,1497,success
run_001496_f01_r01,run_001496_f01,run_001496,1,True,verify_result,step_status=error at run_001496_s012,3,True,12345,618,success
run_001497_f01_r01,run_001497_f01,run_001497,0,False,,,0,False,0,0,failed
run_001497_f02_r01,run_001497_f02,run_001497,1,True,replan,step_status=error at run_001497_s008,3,True,15717,480,success
run_001497_f03_r01,run_001497_f03,run_001497,1,True,replan,step_status=error at run_001497_s025r,2,False,7530,942,partial_success
run_001497_f04_r01,run_001497_f04,run_001497,1,True,verify_result,step_status=error at run_001497_s009,3,False,1842,1725,partial_success
run_001498_f01_r01,run_001498_f01,run_001498,1,True,reformulate_query,step_status=error at run_001498_s009,2,False,5788,142,partial_success
run_001498_f01_r02,run_001498_f01,run_001498,2,True,alternative_tool,prior recovery attempt 1 failed,3,True,12033,201,success
run_001498_f02_r01,run_001498_f02,run_001498,1,True,rollback,step_status=error at run_001498_s019r,1,True,4545,267,success
run_001500_f01_r01,run_001500_f01,run_001500,1,True,change_execution_strategy,step_status=error at run_001500_s002,3,False,16503,273,partial_success
run_001500_f01_r02,run_001500_f01,run_001500,2,True,alternative_tool,prior recovery attempt 1 failed,2,False,15808,750,partial_success
run_001500_f02_r01,run_001500_f02,run_001500,1,True,alternative_tool,step_status=error at run_001500_s006,3,False,2760,684,partial_success
run_001500_f03_r01,run_001500_f03,run_001500,0,False,,,0,False,0,0,failed
run_001501_f01_r01,run_001501_f01,run_001501,1,True,use_additional_evidence,step_status=error at run_001501_s017,2,True,13442,202,success
run_001502_f01_r01,run_001502_f01,run_001502,1,True,use_additional_evidence,step_status=error at run_001502_s002,1,False,7110,261,partial_success
run_001502_f02_r01,run_001502_f02,run_001502,1,True,verify_result,step_status=error at run_001502_s006,3,False,17643,711,partial_success
run_001502_f03_r01,run_001502_f03,run_001502,0,False,,,0,False,0,0,failed
run_001503_f01_r01,run_001503_f01,run_001503,1,True,reformulate_query,step_status=error at run_001503_s004,2,False,6498,728,partial_success
run_001505_f01_r01,run_001505_f01,run_001505,0,False,,,0,False,0,0,failed
run_001510_f01_r01,run_001510_f01,run_001510,1,True,rollback,step_status=error at run_001510_s006,1,True,4607,139,success
run_001513_f01_r01,run_001513_f01,run_001513,0,False,,,0,False,0,0,failed
run_001514_f01_r01,run_001514_f01,run_001514,0,False,,,0,False,0,0,failed
run_001516_f01_r01,run_001516_f01,run_001516,1,True,alternative_tool,step_status=error at run_001516_s005,2,True,2618,698,success
run_001516_f02_r01,run_001516_f02,run_001516,1,True,verify_result,step_status=error at run_001516_s008r,2,True,6886,350,success
run_001517_f01_r01,run_001517_f01,run_001517,1,True,change_execution_strategy,step_status=error at run_001517_s005,3,True,19689,261,success
run_001518_f01_r01,run_001518_f01,run_001518,0,False,,,0,False,0,0,failed
run_001523_f01_r01,run_001523_f01,run_001523,1,True,alternative_tool,step_status=error at run_001523_s004,1,False,3475,392,partial_success
run_001523_f01_r02,run_001523_f01,run_001523,2,True,alternative_tool,prior recovery attempt 1 failed,3,True,18690,690,success
run_001523_f02_r01,run_001523_f02,run_001523,0,False,,,0,False,0,0,failed
run_001523_f03_r01,run_001523_f03,run_001523,1,True,verify_result,step_status=error at run_001523_s005,3,False,20685,402,partial_success
run_001523_f03_r02,run_001523_f03,run_001523,2,True,replan,prior recovery attempt 1 failed,2,False,15170,756,partial_success
run_001524_f01_r01,run_001524_f01,run_001524,1,True,change_execution_strategy,step_status=error at run_001524_s003,2,True,5056,568,success
run_001524_f02_r01,run_001524_f02,run_001524,1,True,use_additional_evidence,step_status=error at run_001524_s004,2,True,11926,450,success
run_001524_f03_r01,run_001524_f03,run_001524,1,True,use_additional_evidence,step_status=error at run_001524_s005,3,True,3612,1710,success
run_001525_f01_r01,run_001525_f01,run_001525,1,True,alternative_tool,step_status=error at run_001525_s002,2,True,6556,1192,success
run_001525_f02_r01,run_001525_f02,run_001525,1,True,verify_result,step_status=error at run_001525_s010r,1,False,3735,551,partial_success
run_001528_f01_r01,run_001528_f01,run_001528,1,True,change_execution_strategy,step_status=error at run_001528_s001,2,False,1470,468,partial_success
run_001530_f01_r01,run_001530_f01,run_001530,0,False,,,0,False,0,0,failed
run_001530_f02_r01,run_001530_f02,run_001530,1,True,alternative_tool,step_status=error at run_001530_s006,1,True,1605,301,success
run_001530_f03_r01,run_001530_f03,run_001530,1,True,rollback,step_status=error at run_001530_s008,3,True,5247,1446,success
run_001530_f04_r01,run_001530_f04,run_001530,1,True,verify_result,step_status=error at run_001530_s013r,3,True,4266,1554,success
run_001534_f01_r01,run_001534_f01,run_001534,0,False,,,0,False,0,0,failed
run_001534_f02_r01,run_001534_f02,run_001534,1,True,retry,step_status=error at run_001534_s009,1,False,7748,124,partial_success
run_001535_f01_r01,run_001535_f01,run_001535,0,False,,,0,False,0,0,failed
run_001536_f01_r01,run_001536_f01,run_001536,1,True,replan,step_status=error at run_001536_s014,2,False,2344,256,failed
run_001537_f01_r01,run_001537_f01,run_001537,1,True,alternative_tool,step_status=error at run_001537_s006,3,True,21822,1320,success
run_001537_f02_r01,run_001537_f02,run_001537,0,False,,,0,False,0,0,failed
run_001538_f01_r01,run_001538_f01,run_001538,0,False,,,0,False,0,0,failed
run_001538_f02_r01,run_001538_f02,run_001538,1,True,replan,step_status=error at run_001538_s006,1,True,1215,465,success
run_001539_f01_r01,run_001539_f01,run_001539,1,True,replan,step_status=error at run_001539_s001,2,True,12110,1172,success
run_001539_f02_r01,run_001539_f02,run_001539,1,True,rollback,step_status=error at run_001539_s008,1,False,2399,591,partial_success
run_001539_f03_r01,run_001539_f03,run_001539,0,False,,,0,False,0,0,failed
run_001540_f01_r01,run_001540_f01,run_001540,1,True,reformulate_query,step_status=error at run_001540_s010,1,False,3484,84,partial_success
run_001540_f02_r01,run_001540_f02,run_001540,1,True,replan,step_status=error at run_001540_s012,1,False,4907,89,partial_success
run_001541_f01_r01,run_001541_f01,run_001541,1,True,replan,step_status=error at run_001541_s005,1,True,3239,580,success
run_001544_f01_r01,run_001544_f01,run_001544,1,True,ask_for_clarification,step_status=error at run_001544_s006,3,True,9774,1743,success
run_001547_f01_r01,run_001547_f01,run_001547,1,True,alternative_tool,step_status=error at run_001547_s009,1,True,3950,595,success
run_001547_f02_r01,run_001547_f02,run_001547,1,True,alternative_tool,step_status=error at run_001547_s013,3,True,21918,1071,success
run_001548_f01_r01,run_001548_f01,run_001548,1,True,alternative_tool,step_status=error at run_001548_s016,3,False,21252,696,partial_success
run_001548_f01_r02,run_001548_f01,run_001548,2,True,alternative_tool,prior recovery attempt 1 failed,3,False,22374,756,partial_success
run_001548_f02_r01,run_001548_f02,run_001548,1,True,ask_for_clarification,step_status=error at run_001548_s022r,1,True,4083,53,success
run_001549_f01_r01,run_001549_f01,run_001549,1,True,verify_result,step_status=error at run_001549_s004,1,True,2293,260,success
run_001549_f02_r01,run_001549_f02,run_001549,1,True,alternative_tool,step_status=error at run_001549_s005,3,True,14718,867,success
run_001549_f03_r01,run_001549_f03,run_001549,1,True,reformulate_query,step_status=error at run_001549_s013,1,False,6429,242,partial_success
run_001549_f03_r02,run_001549_f03,run_001549,2,True,reformulate_query,prior recovery attempt 1 failed,1,False,7031,145,partial_success
run_001550_f01_r01,run_001550_f01,run_001550,1,True,retry,step_status=error at run_001550_s006,2,True,15212,790,success
run_001550_f02_r01,run_001550_f02,run_001550,0,False,,,0,False,0,0,failed
run_001551_f01_r01,run_001551_f01,run_001551,1,True,verify_result,step_status=error at run_001551_s004,1,True,2700,388,success
run_001551_f02_r01,run_001551_f02,run_001551,1,True,verify_result,step_status=error at run_001551_s016r,1,True,3978,126,success
run_001551_f03_r01,run_001551_f03,run_001551,0,False,,,0,False,0,0,failed
run_001552_f01_r01,run_001552_f01,run_001552,1,True,ask_for_clarification,step_status=error at run_001552_s001,1,True,5078,442,success
run_001552_f02_r01,run_001552_f02,run_001552,1,True,retry,step_status=error at run_001552_s005,3,False,11067,888,partial_success
run_001552_f03_r01,run_001552_f03,run_001552,1,True,retry,step_status=error at run_001552_s018r,1,False,3413,369,partial_success
run_001555_f01_r01,run_001555_f01,run_001555,0,False,,,0,False,0,0,failed
run_001555_f02_r01,run_001555_f02,run_001555,1,True,alternative_tool,step_status=error at run_001555_s003,2,True,11120,148,success
run_001555_f03_r01,run_001555_f03,run_001555,1,True,alternative_tool,step_status=error at run_001555_s008,3,False,16476,1035,partial_success
run_001555_f03_r02,run_001555_f03,run_001555,2,True,retry,prior recovery attempt 1 failed,3,True,17940,1173,success
run_001557_f01_r01,run_001557_f01,run_001557,0,False,,,0,False,0,0,failed
run_001558_f01_r01,run_001558_f01,run_001558,0,False,,,0,False,0,0,failed
run_001559_f01_r01,run_001559_f01,run_001559,0,False,,,0,False,0,0,failed
run_001559_f02_r01,run_001559_f02,run_001559,1,True,reformulate_query,step_status=error at run_001559_s010,1,False,2839,595,partial_success
run_001559_f03_r01,run_001559_f03,run_001559,1,True,verify_result,step_status=error at run_001559_s011,1,True,4754,130,success
run_001560_f01_r01,run_001560_f01,run_001560,1,True,use_additional_evidence,step_status=error at run_001560_s009,1,True,5408,505,success
run_001560_f02_r01,run_001560_f02,run_001560,1,True,verify_result,step_status=error at run_001560_s015r,3,False,17580,831,partial_success
run_001561_f01_r01,run_001561_f01,run_001561,1,True,ask_for_clarification,step_status=error at run_001561_s001,2,True,1830,692,success
run_001561_f02_r01,run_001561_f02,run_001561,1,True,replan,step_status=error at run_001561_s020r,1,False,7668,398,partial_success
run_001561_f03_r01,run_001561_f03,run_001561,1,True,retry,step_status=error at run_001561_s005,2,False,14864,858,partial_success
run_001561_f03_r02,run_001561_f03,run_001561,2,True,alternative_tool,prior recovery attempt 1 failed,1,True,3010,517,success
run_001561_f04_r01,run_001561_f04,run_001561,1,True,replan,step_status=error at run_001561_s024r,2,True,1626,408,success
run_001562_f01_r01,run_001562_f01,run_001562,1,True,retry,step_status=error at run_001562_s003,1,True,5990,588,success
run_001562_f02_r01,run_001562_f02,run_001562,1,True,rollback,step_status=error at run_001562_s008,1,False,2741,547,partial_success
run_001562_f02_r02,run_001562_f02,run_001562,2,True,rollback,prior recovery attempt 1 failed,1,False,3899,52,partial_success
run_001562_f03_r01,run_001562_f03,run_001562,1,True,replan,step_status=error at run_001562_s010,1,True,3634,103,success
run_001562_f04_r01,run_001562_f04,run_001562,1,True,rollback,step_status=error at run_001562_s012,3,False,4941,573,partial_success
run_001563_f01_r01,run_001563_f01,run_001563,1,True,ask_for_clarification,step_status=error at run_001563_s001,3,True,5268,1338,success
run_001564_f01_r01,run_001564_f01,run_001564,1,True,retry,step_status=error at run_001564_s011,2,False,1584,812,partial_success
run_001564_f01_r02,run_001564_f01,run_001564,2,True,alternative_tool,prior recovery attempt 1 failed,3,False,11307,954,partial_success
run_001564_f02_r01,run_001564_f02,run_001564,1,True,replan,step_status=error at run_001564_s019r,1,True,4932,232,success
run_001565_f01_r01,run_001565_f01,run_001565,1,True,retry,step_status=error at run_001565_s005,2,False,5020,646,partial_success
run_001565_f02_r01,run_001565_f02,run_001565,1,True,alternative_tool,step_status=error at run_001565_s009,3,True,21834,840,success
run_001569_f01_r01,run_001569_f01,run_001569,0,False,,,0,False,0,0,failed
run_001570_f01_r01,run_001570_f01,run_001570,1,True,change_execution_strategy,step_status=error at run_001570_s005,3,False,11628,1752,partial_success
run_001570_f02_r01,run_001570_f02,run_001570,0,False,,,0,False,0,0,failed
run_001570_f03_r01,run_001570_f03,run_001570,0,False,,,0,False,0,0,failed
run_001571_f01_r01,run_001571_f01,run_001571,1,True,change_execution_strategy,step_status=error at run_001571_s012,3,False,19014,993,partial_success
run_001571_f02_r01,run_001571_f02,run_001571,1,True,rollback,step_status=error at run_001571_s015,3,True,22239,462,success
run_001573_f01_r01,run_001573_f01,run_001573,1,True,alternative_tool,step_status=error at run_001573_s005,2,True,3756,782,success
run_001573_f02_r01,run_001573_f02,run_001573,1,True,use_additional_evidence,step_status=error at run_001573_s014r,2,True,9238,392,success
run_001574_f01_r01,run_001574_f01,run_001574,0,False,,,0,False,0,0,failed
run_001574_f02_r01,run_001574_f02,run_001574,0,False,,,0,False,0,0,failed
run_001577_f01_r01,run_001577_f01,run_001577,1,True,use_additional_evidence,step_status=error at run_001577_s002,3,True,2061,999,success
run_001577_f02_r01,run_001577_f02,run_001577,1,True,reformulate_query,step_status=error at run_001577_s005,2,False,4922,282,partial_success
run_001579_f01_r01,run_001579_f01,run_001579,0,False,,,0,False,0,0,failed
run_001579_f02_r01,run_001579_f02,run_001579,0,False,,,0,False,0,0,failed
run_001580_f01_r01,run_001580_f01,run_001580,1,True,retry,step_status=error at run_001580_s004,2,True,10928,676,success
run_001583_f01_r01,run_001583_f01,run_001583,1,True,replan,step_status=error at run_001583_s009,1,False,5254,331,partial_success
run_001583_f01_r02,run_001583_f01,run_001583,2,True,rollback,prior recovery attempt 1 failed,1,False,7308,563,partial_success
run_001584_f01_r01,run_001584_f01,run_001584,0,False,,,0,False,0,0,failed
run_001585_f01_r01,run_001585_f01,run_001585,1,True,retry,step_status=error at run_001585_s006,3,True,13926,1551,success
run_001585_f02_r01,run_001585_f02,run_001585,1,True,verify_result,step_status=error at run_001585_s011r,2,False,11900,790,partial_success
run_001586_f01_r01,run_001586_f01,run_001586,1,True,change_execution_strategy,step_status=error at run_001586_s001,2,False,5528,322,partial_success
run_001586_f02_r01,run_001586_f02,run_001586,1,True,replan,step_status=error at run_001586_s009r,3,True,10932,1788,success
run_001587_f01_r01,run_001587_f01,run_001587,1,True,verify_result,step_status=error at run_001587_s005,1,False,725,357,partial_success
run_001587_f01_r02,run_001587_f01,run_001587,2,True,verify_result,prior recovery attempt 1 failed,2,True,11470,430,success
run_001587_f02_r01,run_001587_f02,run_001587,1,True,replan,step_status=error at run_001587_s016r,2,False,14446,864,partial_success
run_001587_f03_r01,run_001587_f03,run_001587,1,True,retry,step_status=error at run_001587_s006,3,False,5364,1305,partial_success
run_001589_f01_r01,run_001589_f01,run_001589,1,True,change_execution_strategy,step_status=error at run_001589_s003,3,True,10884,174,success
run_001589_f02_r01,run_001589_f02,run_001589,1,True,verify_result,step_status=error at run_001589_s009r,1,True,4862,463,success
run_001591_f01_r01,run_001591_f01,run_001591,1,True,replan,step_status=error at run_001591_s001,3,True,12099,777,success
run_001592_f01_r01,run_001592_f01,run_001592,0,False,,,0,False,0,0,failed
run_001593_f01_r01,run_001593_f01,run_001593,0,False,,,0,False,0,0,failed
run_001594_f01_r01,run_001594_f01,run_001594,1,True,replan,step_status=error at run_001594_s013,2,True,1880,218,success
run_001595_f01_r01,run_001595_f01,run_001595,0,False,,,0,False,0,0,failed
run_001597_f01_r01,run_001597_f01,run_001597,1,True,retry,step_status=error at run_001597_s003,2,True,14518,1016,success
run_001597_f02_r01,run_001597_f02,run_001597,0,False,,,0,False,0,0,failed
run_001598_f01_r01,run_001598_f01,run_001598,1,True,ask_for_clarification,step_status=error at run_001598_s001,3,False,22866,1311,partial_success
run_001599_f01_r01,run_001599_f01,run_001599,1,True,reformulate_query,step_status=error at run_001599_s004,3,True,15573,948,success
run_001600_f01_r01,run_001600_f01,run_001600,0,False,,,0,False,0,0,failed
run_001600_f02_r01,run_001600_f02,run_001600,1,True,verify_result,step_status=error at run_001600_s006,3,True,19590,1323,success
run_001600_f03_r01,run_001600_f03,run_001600,1,True,change_execution_strategy,step_status=error at run_001600_s010,1,False,5293,479,partial_success
run_001600_f03_r02,run_001600_f03,run_001600,2,True,retry,prior recovery attempt 1 failed,2,False,3676,496,partial_success
run_001601_f01_r01,run_001601_f01,run_001601,1,True,alternative_tool,step_status=error at run_001601_s006,3,False,22356,867,partial_success
run_001601_f01_r02,run_001601_f01,run_001601,2,True,alternative_tool,prior recovery attempt 1 failed,3,True,20163,1044,success
run_001602_f01_r01,run_001602_f01,run_001602,0,False,,,0,False,0,0,failed
run_001603_f01_r01,run_001603_f01,run_001603,0,False,,,0,False,0,0,failed
run_001605_f01_r01,run_001605_f01,run_001605,0,False,,,0,False,0,0,failed
run_001605_f02_r01,run_001605_f02,run_001605,1,True,use_additional_evidence,step_status=error at run_001605_s006,3,False,21447,1647,partial_success
run_001605_f02_r02,run_001605_f02,run_001605,2,True,alternative_tool,prior recovery attempt 1 failed,2,True,8346,614,success
run_001605_f03_r01,run_001605_f03,run_001605,1,True,verify_result,step_status=error at run_001605_s013r,3,True,10341,1509,success
run_001608_f01_r01,run_001608_f01,run_001608,1,True,change_execution_strategy,step_status=error at run_001608_s006,1,True,3681,301,success
run_001608_f02_r01,run_001608_f02,run_001608,1,True,rollback,step_status=error at run_001608_s007,1,True,4503,411,success
run_001609_f01_r01,run_001609_f01,run_001609,0,False,,,0,False,0,0,failed
run_001610_f01_r01,run_001610_f01,run_001610,1,True,replan,step_status=error at run_001610_s001,3,True,16623,720,success
run_001610_f02_r01,run_001610_f02,run_001610,0,False,,,0,False,0,0,failed
run_001612_f01_r01,run_001612_f01,run_001612,1,True,alternative_tool,step_status=error at run_001612_s008,2,True,13944,280,success
run_001614_f01_r01,run_001614_f01,run_001614,0,False,,,0,False,0,0,failed
run_001616_f01_r01,run_001616_f01,run_001616,0,False,,,0,False,0,0,failed
run_001616_f02_r01,run_001616_f02,run_001616,0,False,,,0,False,0,0,failed
run_001617_f01_r01,run_001617_f01,run_001617,1,True,rollback,step_status=error at run_001617_s004,2,True,8524,584,success
run_001617_f02_r01,run_001617_f02,run_001617,0,False,,,0,False,0,0,failed
run_001618_f01_r01,run_001618_f01,run_001618,0,False,,,0,False,0,0,failed
run_001620_f01_r01,run_001620_f01,run_001620,1,True,change_execution_strategy,step_status=error at run_001620_s001,2,False,2028,446,partial_success
run_001620_f02_r01,run_001620_f02,run_001620,1,True,rollback,step_status=error at run_001620_s013,3,True,6039,297,success
run_001621_f01_r01,run_001621_f01,run_001621,1,True,replan,step_status=error at run_001621_s001,1,True,4100,453,success
run_001621_f02_r01,run_001621_f02,run_001621,1,True,replan,step_status=error at run_001621_s007,3,True,16731,1365,success
run_001622_f01_r01,run_001622_f01,run_001622,1,True,alternative_tool,step_status=error at run_001622_s002,2,True,4078,1188,success
run_001622_f02_r01,run_001622_f02,run_001622,1,True,rollback,step_status=error at run_001622_s003,2,True,10770,272,success
run_001622_f03_r01,run_001622_f03,run_001622,0,False,,,0,False,0,0,failed
run_001623_f01_r01,run_001623_f01,run_001623,1,True,retry,step_status=error at run_001623_s004,2,False,9398,732,partial_success
run_001623_f02_r01,run_001623_f02,run_001623,1,True,rollback,step_status=error at run_001623_s010,2,True,13176,354,success
run_001623_f03_r01,run_001623_f03,run_001623,0,False,,,0,False,0,0,failed
run_001624_f01_r01,run_001624_f01,run_001624,1,True,reformulate_query,step_status=error at run_001624_s003,1,True,1237,113,success
run_001624_f02_r01,run_001624_f02,run_001624,1,True,retry,step_status=error at run_001624_s007,2,True,15772,1130,success
run_001625_f01_r01,run_001625_f01,run_001625,1,True,rollback,step_status=error at run_001625_s002,1,True,6246,196,success
run_001625_f02_r01,run_001625_f02,run_001625,1,True,alternative_tool,step_status=error at run_001625_s012,2,True,6758,740,success
run_001625_f03_r01,run_001625_f03,run_001625,0,False,,,0,False,0,0,failed
run_001626_f01_r01,run_001626_f01,run_001626,0,False,,,0,False,0,0,failed
run_001627_f01_r01,run_001627_f01,run_001627,1,True,use_additional_evidence,step_status=error at run_001627_s010,1,False,3541,307,partial_success
run_001629_f01_r01,run_001629_f01,run_001629,1,True,ask_for_clarification,step_status=error at run_001629_s012,3,False,9564,990,failed
run_001633_f01_r01,run_001633_f01,run_001633,1,True,use_additional_evidence,step_status=error at run_001633_s002,3,True,19134,423,success
run_001633_f02_r01,run_001633_f02,run_001633,1,True,verify_result,step_status=error at run_001633_s014r,3,True,14217,591,success
run_001633_f03_r01,run_001633_f03,run_001633,1,True,use_additional_evidence,step_status=error at run_001633_s016r,2,False,5788,504,partial_success
run_001640_f01_r01,run_001640_f01,run_001640,1,True,ask_for_clarification,step_status=error at run_001640_s001,2,True,4926,308,success
run_001641_f01_r01,run_001641_f01,run_001641,1,True,ask_for_clarification,step_status=error at run_001641_s001,1,False,1905,65,partial_success
run_001642_f01_r01,run_001642_f01,run_001642,0,False,,,0,False,0,0,failed
run_001643_f01_r01,run_001643_f01,run_001643,1,True,ask_for_clarification,step_status=error at run_001643_s001,3,True,9831,1593,success
run_001643_f02_r01,run_001643_f02,run_001643,1,True,replan,step_status=error at run_001643_s015r,1,True,4848,505,success
run_001643_f03_r01,run_001643_f03,run_001643,1,True,change_execution_strategy,step_status=error at run_001643_s008,2,False,8418,244,partial_success
run_001644_f01_r01,run_001644_f01,run_001644,1,True,replan,step_status=error at run_001644_s001,1,False,3642,314,partial_success
run_001644_f02_r01,run_001644_f02,run_001644,1,True,replan,step_status=error at run_001644_s014r,2,False,8048,1072,partial_success
run_001644_f02_r02,run_001644_f02,run_001644,2,True,use_additional_evidence,prior recovery attempt 1 failed,1,True,4328,145,success
run_001644_f03_r01,run_001644_f03,run_001644,1,True,rollback,step_status=error at run_001644_s015r,3,False,11931,897,partial_success
run_001644_f04_r01,run_001644_f04,run_001644,1,True,verify_result,step_status=error at run_001644_s018r,3,True,11841,1014,success
run_001645_f01_r01,run_001645_f01,run_001645,1,True,change_execution_strategy,step_status=error at run_001645_s003,3,True,16707,669,success
run_001645_f02_r01,run_001645_f02,run_001645,1,True,rollback,step_status=error at run_001645_s018r,1,False,4270,358,partial_success
run_001645_f03_r01,run_001645_f03,run_001645,1,True,verify_result,step_status=error at run_001645_s020r,2,True,3970,106,success
run_001645_f04_r01,run_001645_f04,run_001645,0,False,,,0,False,0,0,failed
run_001646_f01_r01,run_001646_f01,run_001646,0,False,,,0,False,0,0,failed
run_001647_f01_r01,run_001647_f01,run_001647,1,True,change_execution_strategy,step_status=error at run_001647_s001,3,False,18345,681,partial_success
run_001647_f01_r02,run_001647_f01,run_001647,2,True,replan,prior recovery attempt 1 failed,2,True,15280,1122,success
run_001647_f02_r01,run_001647_f02,run_001647,1,True,verify_result,step_status=error at run_001647_s024r,3,False,18408,597,partial_success
run_001647_f02_r02,run_001647_f02,run_001647,2,True,replan,prior recovery attempt 1 failed,2,True,1272,412,success
run_001647_f03_r01,run_001647_f03,run_001647,1,True,verify_result,step_status=error at run_001647_s027r,3,True,14052,324,success
run_001647_f04_r01,run_001647_f04,run_001647,1,True,rollback,step_status=error at run_001647_s031r,2,True,1746,348,success
run_001648_f01_r01,run_001648_f01,run_001648,1,True,alternative_tool,step_status=error at run_001648_s006,1,False,7150,176,partial_success
